"Date";"DailyReturn";"TotalValue";"Index"
"2018-01-04";"0.000000000000";"99.999999997902";100
"2018-01-05";"1.259392463539";"101.259392461414";100,542281090146
"2018-01-08";"0.791944910860";"102.061311066780";101,127914309514
"2018-01-09";"-0.150333014708";"101.907879221003";101,394041186593
"2018-01-10";"-0.012055204823";"101.895594017432";101,364246659586
"2018-01-11";"-0.148997699440";"101.743771926515";101,571543432394
"2018-01-12";"0.019958978515";"101.764078944094";101,83325460188
"2018-01-15";"-0.163408023054";"101.597788274512";102,572506148643
"2018-01-16";"-0.814647126271";"100.770124811979";102,359195274089
"2018-01-17";"0.641245298517";"101.416308499646";103,274040193058
"2018-01-18";"-0.792500290549";"100.612583960123";103,79941740258
"2018-01-19";"0.649310450440";"101.265871982233";104,539163416599
"2018-01-22";"1.021706561965";"102.300512041307";105,382368079586
"2018-01-23";"1.239030090414";"103.568046168146";106,389057416618
"2018-01-24";"-0.288538696779";"103.269212277453";106,452820694214
"2018-01-25";"-0.583327442759";"102.666814622317";106,125471871253
"2018-01-29";"0.884136366399";"103.574529266617";106,810814987832
"2018-01-30";"-0.995725573923";"102.543211190638";106,076278128862
"2018-01-31";"-1.134404874139";"101.379956004792";105,874006523288
"2018-02-01";"0.187636657640";"101.570181965757";105,702207899793
"2018-02-02";"-2.389800048492";"99.142857707886";103,229676130847
"2018-02-05";"-0.545085020509";"98.602444841616";102,31830398191
"2018-02-07";"-1.342065853250";"97.279135098926";100,332856958212
"2018-02-08";"1.571766650190";"98.808136102005";101,305635040848
"2018-02-09";"-0.270291257150";"98.541066348768";100,106333458598
"2018-02-12";"1.154892387721";"99.679109622809";100,973893508772
"2018-02-14";"0.009135245220";"99.688215553906";100,548456181232
"2018-02-15";"-0.005271014568";"99.682960973542";100,965062093588
"2018-02-16";"-0.892534701299";"98.793255955570";100,121052483905
"2018-02-19";"-1.498252243080";"97.313083782205";99,426015509253
"2018-02-20";"0.228454800983";"97.535400194090";99,2167983636124
"2018-02-21";"-0.298801285798";"97.243963164202";99,6326683247035
"2018-02-22";"-0.144051597369";"97.103881681920";99,5580152682289
"2018-02-23";"1.711521883521";"98.765835866654";100,507829371539
"2018-02-26";"1.168253481183";"99.919671182385";101,401573187824
"2018-02-27";"-0.202976566497";"99.716857664565";101,109078556818
"2018-02-28";"-0.571197992209";"99.147276975690";100,631147205432
"2018-03-01";"-0.375080684462";"98.775394690585";100,227558431081
"2018-03-07";"-2.782247195574";"96.027219041889";97,2429770700584
"2018-03-08";"0.355004189542";"96.368119692588";98,1805214858672
"2018-03-09";"-0.083903415751";"96.287263548471";98,0497291469359
"2018-03-12";"1.711839378951";"97.935546842808";99,8478075781822
"2018-03-13";"0.351499051549";"98.279789361090";99,6677640006679
"2018-03-14";"0.352648196382";"98.626371265680";99,6058176027583
"2018-03-15";"-0.533757941646";"98.099945176492";99,1636603824095
"2018-03-16";"-1.210023919424";"96.912912374915";97,6636767113282
"2018-03-19";"-1.517254314707";"95.442497030399";96,9192505072314
"2018-03-20";"0.965324039615";"96.363826398242";97,1360341518185
"2018-03-21";"0.448518706870";"96.796036186295";97,546453473851
"2018-03-22";"-0.263048573518";"96.541415593884";97,1640232983772
"2018-03-23";"-0.531686480674";"96.028117938920";95,9578566707313
"2018-03-26";"1.709908306930";"97.670110704546";97,3410655746377
"2018-03-27";"0.908407350262";"98.557353169195";97,6589390250578
"2018-03-28";"-0.991970572870";"97.579693228357";97,0533661260951
"2018-04-02";"1.454232867352";"98.998729199145";97,8972952411091
"2018-04-03";"0.404243552324";"99.398925178815";98,2366262706084
"2018-04-04";"-1.289944768234";"98.116733943790";97,2017063030086
"2018-04-05";"2.387410848294";"100.459183493955";98,902432180941
"2018-04-06";"0.418020219784";"100.879123193590";98,9912408000342
"2018-04-09";"0.523542062747";"101.407267836040";99,4668723037161
"2018-04-10";"0.034983274515";"101.442743418925";99,7368514256986
"2018-04-11";"0.717441957945";"102.170536223502";99,9140431920598
"2018-04-12";"0.223785927494";"102.399179505615";100,387075867836
"2018-04-13";"0.027466386288";"102.427304859814";100,656491527131
"2018-04-16";"0.249936365574";"102.683307942936";100,988497541693
"2018-04-17";"0.258044568683";"102.948276642026";101,252347569544
"2018-04-18";"-0.506744415827";"102.426591998953";101,06577242455
"2018-04-19";"0.627878493700";"103.069706541944";101,347227786576
"2018-04-20";"0.074144538678";"103.146127100376";101,312753069492
"2018-04-23";"0.341944289711";"103.498829392054";101,416349709322
"2018-04-24";"0.410976940524";"103.924185714567";101,904641874615
"2018-04-25";"-0.364910929667";"103.544955002327";101,565011864914
"2018-04-26";"0.409569773921";"103.969043840436";102,190075973169
"2018-04-27";"0.301265204918";"104.282266393414";102,943977549807
"2018-04-30";"0.302491719502";"104.597711614162";103,50524388275
"2018-05-02";"-1.157761265545";"103.386719824447";103,552528751546
"2018-05-03";"-0.449858837188";"102.921625528838";103,336803036903
"2018-05-04";"-0.531425372429";"102.374673897061";102,784069138942
"2018-05-07";"1.135293822273";"103.536927245386";103,645902568332
"2018-05-08";"-0.365020416945";"103.158996321863";103,669981973794
"2018-05-09";"0.239761889160";"103.406332280284";103,973285889008
"2018-05-10";"-0.642730642795";"102.741708096128";103,75814663553
"2018-05-11";"0.645944878402";"103.405362897558";104,610435696948
"2018-05-14";"-0.152906056389";"103.247249835056";104,672025618464
"2018-05-15";"0.587005566442";"103.853316938786";104,63443460774
"2018-05-16";"-0.237219631435";"103.606956483111";104,175017030372
"2018-05-17";"0.718719555815";"104.351599940539";103,472160573527
"2018-05-18";"-0.468477966758";"103.862735686859";102,586604215069
"2018-05-21";"-1.227182140741";"102.588150743625";101,903135474369
"2018-05-22";"1.044947821415";"103.660143389851";102,00649063019
"2018-05-23";"-1.492895723781";"102.112605541919";101,104720345419
"2018-05-24";"0.782080152821";"102.911207963390";102,041436816054
"2018-05-25";"1.424995884884";"104.377688441953";102,812012288546
"2018-05-28";"0.051888735119";"104.431848704232";103,52031938445
"2018-05-29";"-0.388216801159";"104.026426721802";102,883744538437
"2018-05-30";"0.277823788040";"104.315436881083";102,756781445933
"2018-05-31";"0.312356234640";"104.641272651873";103,982197798862
"2018-06-01";"-0.548243578104";"104.067583594513";103,702191340889
"2018-06-04";"-0.489004796970";"103.558688118645";103,068180825066
"2018-06-05";"-0.221363738341";"103.329446735249";102,74824901095
"2018-06-06";"1.689679870061";"105.075383596579";103,559761772575
"2018-06-07";"1.088256787794";"106.218873590869";104,396388871129
"2018-06-08";"0.626149286046";"106.883962309505";104,339260654159
"2018-06-11";"0.304734072895";"107.209674161122";104,456414896206
"2018-06-12";"0.271145541588";"107.500368412761";105,071819644103
"2018-06-13";"0.163558397167";"107.676194292286";105,209120552037
"2018-06-14";"-0.456561056511";"107.184586722014";104,798931214775
"2018-06-15";"0.178772369649";"107.376203147595";104,864637863681
"2018-06-18";"-0.507701404833";"106.831052655758";104,647152765544
"2018-06-19";"-0.821809120679";"105.953105321315";103,877278746601
"2018-06-20";"0.701210801889";"106.696059940765";104,644404447537
"2018-06-21";"-0.484230000523";"106.179405609156";104,306050853312
"2018-06-22";"1.077419965477";"107.323403724414";105,063229712928
"2018-06-25";"-0.340612676596";"106.957846606374";104,417800453254
"2018-06-26";"-0.562699152088";"106.355995710428";104,475756615397
