"","2021-01-04_to_2024-11-04_Core20-80V20_G60Portfolio_7QRank","2021-01-04_to_2024-11-04_^BSESN"
"2021-07-02",0,0
"2021-07-05",0,0
"2021-07-06",0,0
"2021-07-07",0,0
"2021-07-08",0,0
"2021-07-09",0,0
"2021-07-12",0,0
"2021-07-13",0,0
"2021-07-14",0,0
"2021-07-15",0,0
"2021-07-16",0,0
"2021-07-19",0,0
"2021-07-20",0,0
"2021-07-22",0,0
"2021-07-23",0,0
"2021-07-26",0,0
"2021-07-27",0,0
"2021-07-28",0,0
"2021-07-29",0,0
"2021-07-30",0,0
"2021-08-02",0,0
"2021-08-03",0,0
"2021-08-04",0,0
"2021-08-05",0,0
"2021-08-06",0,0
"2021-08-09",0,0
"2021-08-10",0,0
"2021-08-11",0,0
"2021-08-12",0,0
"2021-08-13",0,0
"2021-08-16",0,0
"2021-08-17",0,0
"2021-08-18",0,0
"2021-08-20",0,0
"2021-08-23",0,0
"2021-08-24",0,0
"2021-08-25",0,0
"2021-08-26",0,0
"2021-08-27",0,0
"2021-08-30",0,0
"2021-08-31",0,0
"2021-09-01",0,0
"2021-09-02",0,0
"2021-09-03",0,0
"2021-09-06",0,0
"2021-09-07",0,0
"2021-09-08",0,0
"2021-09-09",0,0
"2021-09-13",0,0
"2021-09-14",0,0
"2021-09-15",0,0
"2021-09-16",0,0
"2021-09-17",0,0
"2021-09-20",0,0
"2021-09-21",0,0
"2021-09-22",0,0
"2021-09-23",0,0
"2021-09-24",0,0
"2021-09-27",0,0
"2021-09-28",0,-0.682903014620673
"2021-09-29",0,-1.10624514646489
"2021-09-30",0,-1.58380413225289
"2021-10-01",0,-2.18432735977634
"2021-10-04",0,-1.29591191609628
"2021-10-05",0,-0.554277317644214
"2021-10-06",0,-1.4783294569205
"2021-10-07",0,-0.665886572664065
"2021-10-08",0,-0.0313224421689573
"2021-10-11",0,0
"2021-10-12",0,0
"2021-10-13",0,0
"2021-10-14",0,0
"2021-10-18",0,0
"2021-10-19",0,-0.0801990046025769
"2021-10-20",0,-0.818619522568653
"2021-10-21",0,-1.36335967841774
"2021-10-22",0,-1.52830505386327
"2021-10-25",0,-1.29284820189494
"2021-10-26",0,-0.672425207915239
"2021-10-27",0,-1.00745612064574
"2021-10-28",0,-2.88330319435707
"2021-10-29",0,-3.98063024780103
"2021-11-01",0,-2.63436024250955
"2021-11-02",0,-2.81148132756261
"2021-11-03",0,-3.22779543684666
"2021-11-04",0,-2.74905059104841
"2021-11-08",0,-1.9751715363265
"2021-11-09",0,-2.156761988199
"2021-11-10",0,-2.28730181907129
"2021-11-11",0,-2.98854781302103
"2021-11-12",0,-1.74675803206836
"2021-11-15",0,-1.69491961691676
"2021-11-16",0,-2.33660525304259
"2021-11-17",0,-2.84504447838978
"2021-11-18",0,-3.44783960323877
"2021-11-22",0,-5.34228953884246
"2021-11-23",0,-5.02101772396442
"2021-11-24",0,-5.54451083755153
"2021-11-25",0,-4.80931169566996
"2021-11-26",0,-7.54213060722236
"2021-11-29",0,-7.29371805143717
"2021-11-30",0,-7.61057509909046
"2021-12-01",0,-6.606909750302
"2021-12-02",0,-5.34973848354149
"2021-12-03",0,-6.5880182905522
"2021-12-06",0,-8.12498908008106
"2021-12-07",0,-6.68971393556373
"2021-12-08",0,-5.04472954792783
"2021-12-09",0,-4.78981964037898
"2021-12-10",0,-4.82293819450683
"2021-12-13",0,-5.63771234562354
"2021-12-14",0,-5.90700534639229
"2021-12-15",0,-6.43976479118618
"2021-12-16",0,-6.25663775072133
"2021-12-17",0,-7.69660066043668
"2021-12-20",0,-9.62279636035982
"2021-12-21",0,-8.81813873413803
"2021-12-22",0,-7.82802968470762
"2021-12-23",0,-7.20515750891064
"2021-12-24",0,-7.51434721348627
"2021-12-27",0,-7.03522797046753
"2021-12-28",0,-6.2625579067701
"2021-12-29",0,-6.40987541308492
"2021-12-30",0,-6.42957806681243
"2021-12-31",0,-5.68563518984434
"2022-01-03",0,-4.18091716087099
"2022-01-04",0,-3.09178004662491
"2022-01-05",0,-2.49724506045267
"2022-01-06",0,-3.50316459250606
"2022-01-07",0,-3.27195090903644
"2022-01-10",0,-2.21799933357294
"2022-01-11",0,-1.85977139305716
"2022-01-12",0,-0.996590801309882
"2022-01-13",0,-0.858547426143907
"2022-01-14",0,-0.87841387865536
"2022-01-17",0,-0.739372110901437
"2022-01-18",-1.93338371909344,-1.63639665139125
"2022-01-19",-2.30846374970186,-2.69853816605264
"2022-01-20",-3.1418064256711,-3.72532254320542
"2022-01-21",-5.35303915505755,-4.41735680554306
"2022-01-24",-9.16401060670103,-6.91983562714029
"2022-01-25",-8.19610721381797,-6.32623663401921
"2022-01-27",-9.17046961418001,-7.26722944808857
"2022-01-28",-9.2610689634419,-7.39142792603906
"2022-01-31",-7.6810402988721,-6.07363550932997
"2022-02-01",-5.82453874694332,-4.7000579067701
"2022-02-02",-4.41712829692618,-3.57360586955001
"2022-02-03",-5.50030376152563,-4.82075421072072
"2022-02-04",-5.58818163415371,-5.05259968949989
"2022-02-07",-6.70116618745497,-6.70987678587472
"2022-02-08",-5.95262265569331,-6.40649803815856
"2022-02-09",-4.9487241645359,-5.34216473976896
"2022-02-10",-4.06704547103723,-4.59730926957598
"2022-02-11",-5.20699600515218,-5.84899717704495
"2022-02-15",-5.7249606186586,-5.86659384640727
"2022-02-16",-6.25378895349249,-6.10195709907049
"2022-02-17",-6.50954165755158,-6.2714108410459
"2022-02-18",-6.84074277920967,-6.36700693134054
"2022-02-21",-7.39835634318955,-6.60885193588322
"2022-02-22",-8.30863377522999,-7.22879913339523
"2022-02-23",-8.36946427736754,-7.3398937086291
"2022-02-24",-13.6948636962675,-11.7147408297641
"2022-02-25",-10.1202989551846,-9.56368839917732
"2022-02-28",-8.70411124991941,-8.93427207196412
"2022-03-02",-8.78099739528986,-10.1944931160831
"2022-03-03",-8.8698138441259,-10.787413514242
"2022-03-04",-10.4556412194476,-12.0322296727269
"2022-03-07",-12.683185106961,-14.4462961506974
"2022-03-08",-12.2400183172329,-13.5050927381915
"2022-03-09",-10.6493555405347,-11.5246406410679
"2022-03-10",-8.74733942861513,-10.2017938618824
"2022-03-11",-8.37002326342976,-10.0627052944759
"2022-03-14",-7.8503998207298,-8.54775374147622
"2022-03-15",-9.27118751537239,-9.69591301754175
"2022-03-16",-7.31554456917706,-8.01245151555995
"2022-03-17",-5.57255679793837,-6.31687670350733
"2022-03-21",-6.68381053628421,-7.24205903495372
"2022-03-22",-5.35026683509909,-6.11389881041522
"2022-03-23",-5.21328159589827,-6.60686295064944
"2022-03-24",-4.76111591741981,-6.75118527920048
"2022-03-25",-5.21535084694611,-7.12919387286468
"2022-03-28",-4.83481051054869,-6.7547342528529
"2022-03-29",-4.39080167716832,-6.18781106169066
"2022-03-30",-4.37222430082504,-4.98918616028193
"2022-03-31",-4.15720105773232,-5.17614297231456
"2022-04-01",-3.07100507538818,-4.02958268437814
"2022-04-04",-1.97538490621182,-1.86810953115484
"2022-04-05",-1.9641324812721,-2.57277189974141
"2022-04-06",-2.13388930189259,-3.48928849552219
"2022-04-07",-2.73572854261366,-4.42096817873223
"2022-04-08",-1.78652580192571,-3.75355833358293
"2022-04-11",-2.22275391600606,-4.53491753277223
"2022-04-12",-3.38119575276741,-5.1634212667605
"2022-04-13",-3.43845795241015,-5.54784141282534
"2022-04-18",-3.9614718155819,-7.4456531234712
"2022-04-19",-5.4446453980967,-8.58478006659277
"2022-04-20",-5.4551758857721,-7.6548865701221
"2022-04-21",-4.62512324162025,-6.23957147742135
"2022-04-22",-5.82798071778868,-7.39641208903664
"2022-04-25",-7.5603076610437,-8.39577186978964
"2022-04-26",-6.20944720908274,-7.13824180569282
"2022-04-27",-7.59892401031104,-8.00801334850889
"2022-04-28",-6.59100457307354,-6.87199858228252
"2022-04-29",-7.46388954684871,-7.61704905102784
"2022-05-04",-9.75169478534148,-9.87047572158824
"2022-05-05",-9.47563560631146,-9.81672632062378
"2022-05-06",-10.8897062534742,-11.2198579037749
"2022-05-09",-11.5292816871841,-11.8106489177424
"2022-05-10",-13.2989995282024,-11.9819746458202
"2022-05-11",-13.9499460796018,-12.4295665228981
"2022-05-12",-16.3627844149671,-14.3045322031529
"2022-05-13",-16.9647332376766,-14.525832160222
"2022-05-16",-16.5879118330744,-14.2340519263985
"2022-05-17",-13.5651901587071,-12.0570646883517
"2022-05-18",-14.346374474681,-12.2350593669192
"2022-05-19",-17.1616246467604,-14.528086343487
"2022-05-20",-14.8171658543282,-12.0442415835505
"2022-05-23",-17.0565164372153,-12.1054087294456
"2022-05-24",-18.043153315895,-12.4875044927666
"2022-05-25",-18.7868660443308,-12.9786278466669
"2022-05-26",-17.5180255533591,-12.1638224957818
"2022-05-27",-16.5483810493689,-11.1403920937291
"2022-05-30",-15.3404541956593,-9.45485580715049
"2022-05-31",-15.0260929048029,-10.0366222881161
"2022-06-01",-15.3815415599034,-10.3365222616587
"2022-06-02",-14.5987170553308,-9.62911431345533
"2022-06-03",-15.4774498908359,-9.70825252593324
"2022-06-06",-15.3595918019423,-9.86028899721448
"2022-06-07",-16.1486697742928,-10.7798631702958
"2022-06-08",-15.8823409905068,-11.1277171878276
"2022-06-09",-16.2699372777188,-10.4351057297751
"2022-06-10",-17.3766075776254,-12.0814005076826
"2022-06-13",-20.292784110807,-14.4399001981809
"2022-06-14",-20.3580727844135,-14.6878213576142
"2022-06-15",-20.3008631608596,-14.9341981285131
"2022-06-16",-22.8545057486475,-16.6270585607172
"2022-06-17",-22.7770560979649,-16.8462213336528
"2022-06-20",-23.311531989768,-16.4618323873563
"2022-06-21",-21.5096324981623,-14.9492910164635
"2022-06-22",-23.3198592243571,-16.0980508880702
"2022-06-23",-22.4621268837985,-15.3805186150298
"2022-06-24",-21.8090444730699,-14.6321063712423
"2022-06-27",-20.8182152536151,-13.9305795793772
"2022-06-28",-20.635643086608,-13.9044029737123
"2022-06-29",-21.0438724192268,-14.1480419649364
"2022-06-30",-21.8186276120603,-14.1610366684638
"2022-07-01",-20.822980454314,-14.340762934176
"2022-07-04",-20.9840298600198,-13.8116070626292
"2022-07-05",-20.9103793639373,-13.9741812556784
"2022-07-06",-19.7446303202593,-12.9758666671659
"2022-07-07",-18.6143545906535,-12.2837466054652
"2022-07-08",-18.4317820812507,-11.7925686519703
"2022-07-11",-18.4598302238122,-11.9327882109803
"2022-07-12",-19.0795255130255,-12.756259297531
"2022-07-13",-19.0900502706689,-13.3592806207007
"2022-07-14",-19.4576757670073,-13.5179470427611
"2022-07-15",-19.3812060913029,-12.9599781851219
"2022-07-18",-17.7352622334326,-11.7289211244896
"2022-07-19",-17.3547924496103,-11.3298760869999
"2022-07-20",-16.5018930796716,-10.3100414582522
"2022-07-21",-15.6647882686512,-9.84955627689419
"2022-07-22",-15.6337202017773,-9.21768296792164
"2022-07-25",-15.6144273744781,-9.71312748974151
"2022-07-26",-15.6720780134206,-10.5189629072194
"2022-07-27",-14.7386744230507,-9.63200809197192
"2022-07-28",-11.8738284119876,-7.94584781002585
"2022-07-29",-10.2213104776829,-6.79235337356854
"2022-08-01",-9.07705418345759,-5.90957932728307
"2022-08-02",-8.68572816264995,-5.87581337796148
"2022-08-03",-8.66479252780867,-5.52905915226484
"2022-08-04",-8.59240615142668,-5.61281493046195
"2022-08-05",-8.62345777269013,-5.4685082017951
"2022-08-08",-8.02709490558455,-4.71543939257794
"2022-08-10",-8.21549415933023,-4.77336956250436
"2022-08-11",-7.54904890461641,-3.93906435638621
"2022-08-12",-7.08558406585669,-3.72830212108505
"2022-08-16",-6.58721127593445,-3.11399428170643
"2022-08-17",-5.38599632390889,-2.43737270494503
"2022-08-18",-5.34316915804659,-2.37605736015015
"2022-08-19",-6.92219435697327,-3.43142072513252
"2022-08-22",-9.02304869955181,-4.84366264064854
"2022-08-23",-8.03904755353744,-4.4268805348389
"2022-08-24",-7.96730018548769,-4.33924038547937
"2022-08-25",-8.56259057613256,-4.84228985084014
"2022-08-26",-7.8002970790447,-4.74652216181946
"2022-08-29",-9.46697977394123,-6.14090220994198
"2022-08-30",-6.48246940854816,-3.60802701400743
"2022-09-01",-7.17046910172496,-4.85544835315141
"2022-09-02",-7.23364722678668,-4.79597379469053
"2022-09-05",-6.44478904929334,-4.07930731522249
"2022-09-06",-6.57926242854266,-4.15862492636854
"2022-09-07",-6.89237259343971,-4.43074930611714
"2022-09-08",-6.11213598167134,-3.36331163077445
"2022-09-09",-5.7589095387389,-3.19343669192599
"2022-09-12",-5.0869097749993,-2.67213536206705
"2022-09-13",-4.11197328468564,-1.93394104242168
"2022-09-14",-3.84149461092411,-2.29677874871456
"2022-09-15",-4.74040156569089,-2.96536638511994
"2022-09-16",-6.29384486071292,-4.73532144497358
"2022-09-19",-5.96934327847728,-4.24890145615557
"2022-09-20",-4.54656191202498,-3.31227660965844
"2022-09-21",-5.16210878928633,-3.73801304899112
"2022-09-22",-5.50287844502874,-4.28372819760185
"2022-09-23",-7.14999998170853,-5.93641892802587
"2022-09-26",-9.52566154726835,-7.48048766485957
"2022-09-27",-9.82983915515653,-7.54153001168119
"2022-09-28",-10.8175294306748,-8.36599949081976
"2022-09-29",-10.9219713356103,-8.67089142730203
"2022-09-30",-9.34642270230525,-7.02440945078422
"2022-10-03",-10.6092640231412,-8.05752738091672
"2022-10-04",-8.21422330542186,-5.99058172592125
"2022-10-06",-7.33309730431974,-5.73699000858616
"2022-10-07",-7.69339221968229,-5.78687843821446
"2022-10-10",-8.07701795703059,-6.11097383213025
"2022-10-11",-9.64762087396327,-7.47708689010691
"2022-10-12",-8.66209111751847,-6.70224064256546
"2022-10-13",-8.95527521898276,-7.3345975479478
"2022-10-14",-8.55063357933107,-6.2261477770789
"2022-10-17",-8.04449529260919,-5.43119327882109
"2022-10-18",-7.10008565279826,-4.54134468505705
"2022-10-19",-7.67112175063771,-4.30400804704425
"2022-10-20",-7.08957291507254,-4.14905439742014
"2022-10-21",-7.48513845368112,-3.98027145046475
"2022-10-24",-6.70937701266581,-3.13107615489061
"2022-10-25",-6.69175029336669,-3.59686529687203
"2022-10-27",-5.99439981181116,-3.25220925559847
"2022-10-28",-6.19245220387924,-2.92352749573187
"2022-10-31",-5.26535572920445,-1.64978135202324
"2022-11-01",-4.31657513876588,-1.04303165653298
"2022-11-02",-4.64117369878718,-1.39154866914266
"2022-11-03",-4.80932879287729,-1.50435923163705
"2022-11-04",-3.50857153270308,-1.31987500124798
"2022-11-07",-3.08376522946436,-0.939744823334421
"2022-11-09",-3.5252688277073,-1.18518560118208
"2022-11-10",-5.05212156332975,-1.86493495472289
"2022-11-11",-3.59744577937697,0
"2022-11-14",-3.5086595238733,0
"2022-11-15",-3.25122054896818,0
"2022-11-16",-4.02305884434759,0
"2022-11-17",-4.55589124916753,0
"2022-11-18",-4.88364594499394,0
"2022-11-21",-5.72034354547108,0
"2022-11-22",-4.99567089537043,0
"2022-11-23",-4.6530007043502,0
"2022-11-24",-3.97935837649825,0
"2022-11-25",-3.74042667044613,0
"2022-11-28",-3.82050340431587,0
"2022-11-29",-3.55006485022168,0
"2022-11-30",-3.05564238906652,0
"2022-12-01",-2.36537865545444,0
"2022-12-02",-2.56362818614535,-0.656867864312716
"2022-12-05",-2.15220845181897,-0.71043131442925
"2022-12-06",-2.71212925488988,-1.03949330011526
"2022-12-07",-3.58605239739455,-1.38030178999824
"2022-12-08",-3.40442855686631,-1.12747408365658
"2022-12-09",-4.52633313788483,-1.74217481462714
"2022-12-12",-4.5318431107407,-1.82292346661491
"2022-12-13",-3.7368130725225,-1.18654156652385
"2022-12-14",-2.93175599986841,-0.958029047742182
"2022-12-15",-4.23202669934748,-2.34681146358321
"2022-12-16",-4.85599014043986,-3.07562761769856
"2022-12-19",-4.00802106995574,-2.33549888727946
"2022-12-20",-4.4684246042386,-2.49968349908489
"2022-12-21",-5.45381452213892,-3.50317600960366
"2022-12-22",-6.38026644985098,-3.88402766998306
"2022-12-23",-8.49377520648258,-5.43406378115783
"2022-12-26",-7.10650011368459,-4.2945462952721
"2022-12-27",-5.68637157581463,-3.72409098386907
"2022-12-28",-5.86656101122531,-3.7511924452697
"2022-12-29",-5.38757755421196,-3.39786856141407
"2022-12-30",-5.23463942917516,-3.86108278103321
"2023-01-02",-4.40528466270002,-3.34428227298739
"2023-01-03",-3.97983116711332,-3.1445384122487
"2023-01-04",-4.88150785390055,-4.15071061782729
"2023-01-05",-5.2860892665429,-4.63136569364553
"2023-01-06",-6.17121339729101,-5.3470269811035
"2023-01-09",-5.12927772332076,-4.00871723073613
"2023-01-10",-5.57797042692834,-5.00711679808719
"2023-01-11",-6.01083091619705,-5.02288284487389
"2023-01-12",-6.21133720002848,-5.25590973629897
"2023-01-13",-5.92177151500792,-4.77688379327279
"2023-01-16",-6.19880967149038,-5.04268365979047
"2023-01-17",-5.99784504516903,-4.15344360227753
"2023-01-18",-5.67626378454091,-3.53714418959512
"2023-01-19",-6.27397925462357,-3.83312868938627
"2023-01-20",-6.78564498411941,-4.20709079286467
"2023-01-23",-6.22780710568283,-3.70158763558247
"2023-01-24",-6.25876065571549,-3.64299975722876
"2023-01-25",-7.20075212403634,-4.86556495165928
"2023-01-27",-7.5304803304523,-6.24689446561513
"2023-01-30",-7.24339181806201,-5.97903153841217
"2023-01-31",-6.46482997594154,-5.90083316439327
"2023-02-01",-7.99856798131889,-5.65088308513292
"2023-02-02",-7.86744428868393,-5.2966685071807
"2023-02-03",-5.58837847590647,-3.85927855452985
"2023-02-06",-5.75661376512863,-4.38860968208843
"2023-02-07",-6.29801363110319,-4.73760189978198
"2023-02-08",-5.84838968876153,-4.14069221243313
"2023-02-09",-5.80463445636341,-3.91562827848699
"2023-02-10",-5.77606674715561,-4.11081208996192
"2023-02-13",-5.93225532280558,-4.50720902679641
"2023-02-14",-5.55919162109646,-3.55844472021281
"2023-02-15",-5.1137604168729,-3.1747306582922
"2023-02-16",-5.08497214006726,-3.10453330560254
"2023-02-17",-5.97887223440837,-3.60536222207013
"2023-02-20",-6.1526757838641,-4.09684265690851
"2023-02-21",-6.4039900105277,-4.12657813674864
"2023-02-22",-7.74178369750955,-5.59256926650122
"2023-02-23",-8.0115260637036,-5.81249458065931
"2023-02-24",-8.35295050909248,-6.03667543327889
"2023-02-27",-8.76670717996323,-6.31412283798282
"2023-02-28",-9.33680606218221,-6.829621562349
"2023-03-01",-8.55344461094573,-6.12019513356719
"2023-03-02",-9.23390541792282,-6.91300423277628
"2023-03-03",-7.77002016275781,-5.4914564546127
"2023-03-06",-7.14210306647539,-4.83490832664233
"2023-03-08",-6.80957539648683,-4.63954942145611
"2023-03-09",-7.70746816074108,-5.49570438030415
"2023-03-10",-8.22841888722514,-6.55623937685518
"2023-03-13",-9.8488660988638,-7.97409496154142
"2023-03-14",-10.3684530049178,-8.50765878925134
"2023-03-15",-10.6341236135518,-9.05169778855881
"2023-03-16",-10.0963052722857,-8.92695493841534
"2023-03-17",-9.82371634621241,-8.36590139803192
"2023-03-20",-10.5946967396491,-8.93626535619427
"2023-03-21",-10.1167890767729,-8.23193187058017
"2023-03-22",-9.75294304234469,-8.01084941537351
"2023-03-23",-9.68453819585303,-8.46801148279783
"2023-03-24",-10.6446299100022,-9.09719931518566
"2023-03-27",-10.6876556715195,-8.89689972223285
"2023-03-28",-11.2076955340209,-8.96032932234242
"2023-03-29",-10.2942770606797,-8.41300921914065
"2023-03-31",-9.47016578150068,-6.78316843946511
"2023-04-03",-8.9086937718531,-6.60157342254078
"2023-04-05",-8.53146068024024,-5.68054243727247
"2023-04-06",-7.95352997294566,-5.45352963419193
"2023-04-10",-7.30451974513001,-5.43213013756352
"2023-04-11",-6.75856611955051,-4.94036803023304
"2023-04-12",-6.66450540249451,-4.56894859195347
"2023-04-13",-6.5942756397809,-4.50854126155628
"2023-04-17",-6.54908292503837,-5.33062146163205
"2023-04-18",-6.66205550640596,-5.62096489881143
"2023-04-19",-6.95895219596737,-5.87254411086385
"2023-04-20",-6.64137697917905,-5.77054060487873
"2023-04-21",-7.00040965065345,-5.73466161960312
"2023-04-24",-6.63653789532196,-5.10094418903178
"2023-04-25",-6.18412768797523,-4.98304521916898
"2023-04-26",-5.95864680477314,-4.7146265597519
"2023-04-27",-5.21416760292351,-4.16346200767169
"2023-04-28",-4.70119760883087,-3.43174538816485
"2023-05-02",-4.65653756074856,-3.0489144075708
"2023-05-03",-5.01334968256154,-3.30397265553897
"2023-05-04",-4.42362877085788,-2.42547421657554
"2023-05-05",-4.73900034640655,-3.52363152274509
"2023-05-08",-3.37908557223109,-2.40177566339009
"2023-05-09",-3.3866035254187,-2.40638900204425
"2023-05-10",-3.10036039758286,-2.12374207539184
"2023-05-11",-2.86875145138029,-2.18012225042922
"2023-05-12",-2.5679434271083,-1.98515920928592
"2023-05-15",-1.96328220556385,-1.48296760697825
"2023-05-16",-2.48658115897877,-2.1359605713323
"2023-05-17",-2.85530115909479,-2.72351416428189
"2023-05-19",-3.08759472946155,-2.45639728854445
"2023-05-22",-2.76596604626097,-2.08663743413717
"2023-05-23",-2.6306138244151,-2.0580210314953
"2023-05-24",-2.32721970499572,-2.38670999144855
"2023-05-25",-2.08872903080809,-2.23052640097237
"2023-05-26",-1.28075460615861,-1.23648895086359
"2023-05-30",-0.215532108242933,-0.497852323375536
"2023-05-31",0,-1.04600221851345
"2023-06-01",0,-1.35208125139933
"2023-06-02",0,-1.16472336754232
"2023-06-05",0,-0.784907043890581
"2023-06-06",0,-0.776357903117286
"2023-06-07",0,-0.223168354202086
"2023-06-08",0,-0.688247702485023
"2023-06-09",0,-1.04064282839376
"2023-06-12",0,-0.884078599414739
"2023-06-13",0,-0.222856230629764
"2023-06-14",0,-0.087988396311367
"2023-06-15",0,-0.579232835277987
"2023-06-16",0,0
"2023-06-19",0,0
"2023-06-20",0,0
"2023-06-21",0,0
"2023-06-22",0,0
"2023-06-23",0,0
"2023-06-26",0,0
"2023-06-27",0,0
"2023-06-28",0,0
"2023-06-30",0,0
"2023-07-07",0,0
"2023-07-10",0,0
"2023-07-14",0,0
"2023-07-17",0,0
"2023-07-19",0,0
"2023-07-20",0,0
"2023-07-21",0,-1.31362757691764
"2023-07-24",0,-1.7568245757092
"2023-07-26",0,-1.27966877081028
"2023-07-28",0,-2.08917598169147
"2023-08-03",0,-3.44998084603557
"2023-08-04",0,-2.73878519875171
"2023-08-07",0,-2.39511181416384
"2023-08-08",0,-2.55342701248704
"2023-08-09",0,-2.33245592752281
"2023-08-10",0,-2.78772352441216
"2023-08-11",0,-3.32867596946403
"2023-08-14",0,-3.21136373018412
"2023-08-16",0,-3.00787469278974
"2023-08-17",0,-3.58267186859774
"2023-08-18",0,-3.88214818430898
"2023-08-21",0,-3.48637088306515
"2023-08-22",0,-3.48053878073555
"2023-08-23",0,-3.16492080283096
"2023-08-24",0,-3.4327269491681
"2023-08-25",0,-3.97412143620581
"2023-08-28",0,-3.81119331586889
"2023-08-29",0,-3.69395950339293
"2023-08-30",0,-3.67704783257903
"2023-08-31",0,-4.05566392317823
"2023-09-01",0,-3.233209159937
"2023-09-04",0,-2.87658109327963
"2023-09-05",0,-2.65146051741586
"2023-09-06",0,-2.50307700435561
"2023-09-07",0,-1.93325636574327
"2023-09-08",0,-1.43993750952263
"2023-09-11",0,-0.658293203169569
"2023-09-12",0,-0.519099885589558
"2023-09-13",0,-0.155249423259973
"2023-09-14",0,-0.0782842097540648
"2023-09-15",0,0
"2023-09-18",0,-0.356418917359425
"2023-09-20",0,-1.52979334193724
"2023-09-21",0,-2.37090875106161
"2023-09-22",0,-2.69681886813061
