"","2014-01-06_to_2024-11-04_Core20-80V20_G60Portfolio_7QRank","2014-01-06_to_2024-11-04_^BSESN"
"2014-06-03",0,0
"2014-06-04",0,0
"2014-06-05",0,0
"2014-06-06",0,0
"2014-06-09",0,0
"2014-06-10",0,0
"2014-06-11",0,-0.429173913343761
"2014-06-12",0,-0.0292345274557126
"2014-06-13",0,-1.38963133050819
"2014-06-16",0,-1.53694962325405
"2014-06-17",0,-0.244300871876313
"2014-06-18",0,-1.31896632626074
"2014-06-19",0,-1.49270782169864
"2014-06-20",0,-1.86908408095477
"2014-06-23",0,-2.15906491763266
"2014-06-24",0,-0.839554201894555
"2014-06-25",0,-1.05516493579252
"2014-06-26",0,-2.03652853393069
"2014-06-27",0,-1.8909327869938
"2014-06-30",0,-0.66413891194419
"2014-07-01",0,-0.263216374910469
"2014-07-02",0,0
"2014-07-03",0,0
"2014-07-04",0,0
"2014-07-07",0,0
"2014-07-08",0,-1.98455197649593
"2014-07-09",0,-2.51060447773022
"2014-07-10",0,-2.78669244071715
"2014-07-11",0,-4.12155962261528
"2014-07-14",0,-4.18810267557231
"2014-07-15",0,-3.33879668656215
"2014-07-16",0,-2.10864620846763
"2014-07-17",0,-2.0648177919
"2014-07-18",0,-1.75677642035967
"2014-07-21",0,-1.47474697113625
"2014-07-22",0,-0.284594004944816
"2014-07-23",0,0
"2014-07-24",0,0
"2014-07-25",0,-0.552300356065272
"2014-07-28",0,-1.06813252581633
"2014-07-30",0,-0.702002696066351
"2014-07-31",0,-1.43453137668471
"2014-08-01",0,-3.01086061992119
"2014-08-04",0,-2.08850589073168
"2014-08-05",0,-1.38490489272663
"2014-08-06",0,-2.30885792385483
"2014-08-07",0,-2.59913171060323
"2014-08-08",0,-3.58828280101308
"2014-08-11",0,-2.86469511638843
"2014-08-12",0,-1.48858879671047
"2014-08-13",0,-1.34326200607624
"2014-08-14",0,-0.641821089404182
"2014-08-18",0,0
"2014-08-19",0,0
"2014-08-20",0,0
"2014-08-21",0,0
"2014-08-22",0,0
"2014-08-25",0,0
"2014-08-26",0,0
"2014-08-27",0,0
"2014-08-28",0,0
"2014-09-01",0,0
"2014-09-02",0,0
"2014-09-03",0,0
"2014-09-04",0,0
"2014-09-05",0,0
"2014-09-08",0,0
"2014-09-09",0,-0.199595710640077
"2014-09-10",0,-0.96061903279625
"2014-09-11",0,-1.18587944044721
"2014-09-12",0,-0.947333956905061
"2014-09-15",0,-1.84221240797176
"2014-09-16",0,-3.02834294091862
"2014-09-17",0,-2.52036759637596
"2014-09-18",0,-0.760026561021154
"2014-09-19",0,-0.839790278413644
"2014-09-22",0,-0.41402109648746
"2014-09-23",0,-1.99181027572467
"2014-09-24",0,-2.10528125898083
"2014-09-25",0,-3.11674271852675
"2014-09-26",0,-2.53855278044236
"2014-09-29",0,-2.64547253211643
"2014-09-30",0,-2.52322092023575
"2014-10-01",0,-2.7520651026546
"2014-10-07",0,-3.83559771846702
"2014-10-08",0,-3.92777149243371
"2014-10-09",0,-2.49843885140552
"2014-10-10",0,-3.74258696950146
"2014-10-13",0,-3.42527452970184
"2014-10-14",0,-3.55243385862137
"2014-10-16",0,-4.83351540075847
"2014-10-17",0,-4.43384462106984
"2014-10-20",0,-3.25770452606404
"2014-10-21",0,-2.72402644019238
"2014-10-22",0,-1.94956586487252
"2014-10-27",0,-2.07522624765771
"2014-10-28",0,-1.60699960669783
"2014-10-29",0,-0.811424434815511
"2014-10-30",0,0
"2014-10-31",0,0
"2014-11-03",0,0
"2014-11-05",0,0
"2014-11-07",0,0
"2014-11-10",0,0
"2014-11-11",0,0
"2014-11-12",0,0
"2014-11-13",0,0
"2014-11-14",0,0
"2014-11-17",0,0
"2014-11-18",0,0
"2014-11-19",0,0
"2014-11-20",0,0
"2014-11-21",0,0
"2014-11-24",0,0
"2014-11-25",0,0
"2014-11-26",0,0
"2014-11-27",0,0
"2014-11-28",0,0
"2014-12-01",0,-0.468290371761315
"2014-12-02",0,-0.871192075409233
"2014-12-03",0,-0.875719874829894
"2014-12-04",0,-0.457133873988813
"2014-12-05",0,-0.822088996252068
"2014-12-08",0,-2.00247543849926
"2014-12-09",0,-3.12602169793926
"2014-12-10",0,-3.00721224114118
"2014-12-11",0,-3.80560454634529
"2014-12-12",0,-4.681505533152
"2014-12-15",0,-4.78995538487561
"2014-12-16",0,-6.66533368251723
"2014-12-17",0,-6.91384829263928
"2014-12-18",0,-5.462532822018
"2014-12-19",0,-4.60775673618831
"2014-12-22",0,-3.45786955083868
"2014-12-23",0,-4.13859702693824
"2014-12-24",0,-5.17662221092083
"2014-12-26",0,-5.17662221092083
"2014-12-29",0,-5.17662221092083
"2014-12-30",0,-4.4972856748033
"2014-12-31",0,-4.16313407755866
"2015-01-01",0,-4.16313407755866
"2015-01-02",0,-2.80926409494903
"2015-01-05",0,-2.9681137875839
"2015-01-06",0,-5.94734060606586
"2015-01-07",0,-6.22140649387859
"2015-01-08",0,-4.94625502087678
"2015-01-09",0,-4.30616182789797
"2015-01-12",0,-3.8639443363206
"2015-01-13",0,-4.41995086069844
"2015-01-14",0,-4.69495128631159
"2015-01-15",0,-2.15529048006626
"2015-01-16",0,-1.99379655256975
"2015-01-19",0,-1.50547519617145
"2015-01-20",0,0
"2015-01-21",0,0
"2015-01-22",0,0
"2015-01-23",0,0
"2015-01-27",0,0
"2015-01-28",0,0
"2015-01-29",0,0
"2015-01-30",0,-1.68056150940986
"2015-02-02",0,-1.88499046733552
"2015-02-03",0,-2.29645364431561
"2015-02-04",0,-2.69074450869433
"2015-02-05",0,-2.79901692012053
"2015-02-06",0,-3.24731092579986
"2015-02-09",0,-4.8999078984164
"2015-02-10",0,-4.46789677479178
"2015-02-11",0,-3.86701290493691
"2015-02-12",0,-2.95356073014265
"2015-02-13",0,-1.97710605772936
"2015-02-16",0,-1.83913927214747
"2015-02-18",0,-1.21795257430265
"2015-02-19",0,-0.739508974109104
"2015-02-20",0,-1.51729147528445
"2015-02-23",0,-2.38078846827384
"2015-02-24",0,-2.28122827417069
"2015-02-25",0,-2.27000884318072
"2015-02-26",0,-3.15048205384781
"2015-02-27",0,-1.55533389047636
"2015-03-02",0,-0.750049076256354
"2015-03-03",0,-0.296607578830677
"2015-03-04",0,-1.01421695199996
"2015-03-05",0,-0.78438669806894
"2015-03-09",0,-2.81988001932096
"2015-03-10",0,-3.27440003882681
"2015-03-11",0,-3.44520572073324
"2015-03-12",0,-2.53138236626204
"2015-03-13",0,-3.97034092293057
"2015-03-16",0,-4.19131889173593
"2015-03-17",0,-3.18507880109524
"2015-03-18",0,-3.57003414642926
"2015-03-19",0,-4.08364877186099
"2015-03-20",0,-4.7864039545623
"2015-03-23",0,-5.01907058149639
"2015-03-24",0,-5.12115199604675
"2015-03-25",0,-5.28923335919218
"2015-03-26",0,-7.49345235548171
"2015-03-27",0,-7.48988062651488
"2015-03-30",0,-5.747332111055
"2015-03-31",0,-5.80922106964319
"2015-04-01",0,-4.78956948690152
"2015-04-06",0,-3.96643303123743
"2015-04-07",0,-3.9255682498227
"2015-04-08",0,-3.28153649337035
"2015-04-09",0,-2.68366408127183
"2015-04-10",0,-2.70330158719932
"2015-04-13",0,-2.14721140062272
"2015-04-15",0,-2.97179055465379
"2015-04-16",0,-3.42206651974022
"2015-04-17",0,-4.17653473516926
"2015-04-20",0,-6.04936031384713
"2015-04-21",0,-6.75744507643815
"2015-04-22",0,-6.03615892345007
"2015-04-23",0,-6.55873788824957
"2015-04-24",0,-7.55962038543998
"2015-04-27",0,-8.43877695876244
"2015-04-28",0,-7.69963916433027
"2015-04-29",0,-8.27389614490687
"2015-04-30",0,-8.99696816237837
"2015-05-04",0,-7.38223852020048
"2015-05-05",0,-7.5522037952912
"2015-05-06",0,-9.98727554047089
"2015-05-07",0,-10.3856984050269
"2015-05-08",0,-8.68000172843669
"2015-05-11",0,-7.32593826693688
"2015-05-12",0,-9.44784641901607
"2015-05-13",0,-8.18909909719998
"2015-05-14",0,-8.34084155116969
"2015-05-15",0,-7.94349020530368
"2015-05-18",0,-6.71950771209819
"2015-05-19",0,-6.86023383339174
"2015-05-20",0,-6.21445122940663
"2015-05-21",0,-6.30831766733323
"2015-05-22",0,-5.80918605269254
"2015-05-25",0,-6.86578752176568
"2015-05-26",0,-7.24471294819684
"2015-05-27",0,-7.13269372305052
"2015-05-28",0,-7.3279272297341
"2015-05-29",0,-6.24399853236957
"2015-06-01",0,-6.1747630175339
"2015-06-02",0,-8.40040538423436
"2015-06-03",0,-9.58355811297574
"2015-06-04",0,-9.66366989268496
"2015-06-05",0,-9.8150411669777
"2015-06-08",0,-10.6418123821198
"2015-06-09",0,-10.7827766186778
"2015-06-10",0,-9.57243672944763
"2015-06-11",0,-11.1542854549602
"2015-06-12",0,-10.9712728640553
"2015-06-15",0,-10.4280128881988
"2015-06-16",0,-10.0912408669665
"2015-06-17",0,-9.598853517022
"2015-06-18",0,-8.6448307031985
"2015-06-19",0,-7.96987197592739
"2015-06-22",0,-6.57493672962272
"2015-06-23",0,-6.32509078669713
"2015-06-24",0,-6.57676461444691
"2015-06-25",0,-6.0164793971818
"2015-06-26",0,-6.29992760595622
"2015-06-29",0,-6.86151545378573
"2015-06-30",0,-6.40439717654125
"2015-07-01",0,-5.59568770454714
"2015-07-02",0,-5.84860113235014
"2015-07-03",0,-5.3533844127927
"2015-07-06",0,-4.96267228077096
"2015-07-07",0,-5.08756373697816
"2015-07-08",0,-6.71809302729173
"2015-07-09",0,-7.10236904378303
"2015-07-10",0,-6.80676294974108
"2015-07-13",0,-5.7967550352099
"2015-07-14",0,-5.89206417150351
"2015-07-15",0,-4.9979483568611
"2015-07-16",0,-4.16299017865579
"2015-07-17",0,-4.1050721422719
"2015-07-20",0,-4.25058858241509
"2015-07-21",0,-5.05235769478933
"2015-07-22",0,-3.96485726845794
"2015-07-23",0,-4.41661094886203
"2015-07-24",0,-5.28761557607191
"2015-07-27",0,-7.1437380692872
"2015-07-28",0,-7.48789166371766
"2015-07-29",0,-7.1368397300081
"2015-07-30",0,-6.6586972755902
"2015-07-31",0,-5.28003790795011
"2015-08-03",0,-5.0357806703491
"2015-08-04",0,-5.42366343275789
"2015-08-05",0,-4.91442592615808
"2015-08-06",0,-4.66157552886626
"2015-08-07",0,-4.8695832191489
"2015-08-10",0,-5.32329784878967
"2015-08-11",0,-6.1171531303158
"2015-08-12",0,-7.30922817808417
"2015-08-13",0,-7.18366439642439
"2015-08-14",0,-5.43922496562911
"2015-08-17",0,-6.07612026753791
"2015-08-18",0,-6.23355647768414
"2015-08-19",0,-5.89630822592292
"2015-08-20",0,-6.9872823337593
"2015-08-21",0,-7.80175559583127
"2015-08-24",0,-13.2748419527441
"2015-08-25",0,-12.2950466632383
"2015-08-26",0,-13.3654728244301
"2015-08-27",0,-11.6252494344938
"2015-08-28",0,-11.0821855535609
"2015-08-31",0,-11.4503957930916
"2015-09-01",0,-13.4268575389289
"2015-09-02",0,-14.245133641842
"2015-09-03",0,-13.1966210883703
"2015-09-04",0,-15.0929990680589
"2015-09-07",0,-16.1309715193834
"2015-09-08",0,-14.7022869360371
"2015-09-09",0,-13.3488957999899
"2015-09-10",0,-13.6770816649215
"2015-09-11",0,-13.7173721683455
"2015-09-14",0,-12.8869311767747
"2015-09-15",0,-13.3948870629806
"2015-09-16",0,-12.5255282324515
"2015-09-18",0,-11.6666184599979
"2015-09-21",0,-11.7539787484928
"2015-09-22",0,-13.5771222775809
"2015-09-23",0,-13.00049815114
"2015-09-24",0,-12.8640230876561
"2015-09-28",0,-13.6950383572176
"2015-09-29",0,-13.149852449075
"2015-09-30",0,-11.8825119675681
"2015-10-01",0,-11.6597481342794
"2015-10-05",0,-9.7575643441721
"2015-10-06",0,-9.26119906863316
"2015-10-07",0,-8.9142931418812
"2015-10-08",0,-9.55454306766277
"2015-10-09",0,-8.76719393556841
"2015-10-12",0,-9.35813299143716
"2015-10-13",0,-9.55212689806756
"2015-10-14",0,-9.77741195180352
"2015-10-15",0,-9.00090406763203
"2015-10-16",0,-8.31207162451127
"2015-10-19",0,-7.80562847057374
"2015-10-20",0,-8.00133820778623
"2015-10-21",0,-8.0659234715749
"2015-10-23",0,-7.44887577729751
"2015-10-26",0,-7.81560129812038
"2015-10-27",0,-8.18121327991241
"2015-10-28",0,-8.90111976504467
"2015-10-29",0,-9.58038557724639
"2015-10-30",0,-10.1912352712578
"2015-11-02",0,-10.5203245735163
"2015-11-03",0,-10.4144053011741
"2015-11-04",0,-10.5413137337391
"2015-11-05",0,-11.3792763663106
"2015-11-06",0,-11.5105269007569
"2015-11-09",0,-11.9951334842657
"2015-11-10",0,-13.269120183007
"2015-11-13",0,-13.7163006496555
"2015-11-16",0,-13.2123857195553
"2015-11-17",0,-12.8607525044648
"2015-11-18",0,-14.1475694139262
"2015-11-19",0,-12.9367252806066
"2015-11-20",0,-12.8472079479514
"2015-11-23",0,-13.0128031076003
"2015-11-24",0,-13.1596922122092
"2015-11-26",0,-12.5435199416982
"2015-11-27",0,-11.9722323985372
"2015-11-30",0,-11.9133689044856
"2015-12-01",0,-11.8333901891889
"2015-12-02",0,-12.0071022779997
"2015-12-03",0,-12.7861313826184
"2015-12-04",0,-13.6233796693966
"2015-12-07",0,-13.9872408036558
"2015-12-08",0,-14.7276882320425
"2015-12-09",0,-15.6517575462754
"2015-12-10",0,-14.92313184043
"2015-12-11",0,-15.6235268806571
"2015-12-14",0,-15.2666761399191
"2015-12-15",0,-14.6936307458351
"2015-12-16",0,-14.1076500901792
"2015-12-17",0,-13.0652234827313
"2015-12-18",0,-14.0239245611623
"2015-12-21",0,-13.2939121840709
"2015-12-22",0,-13.7832740694788
"2015-12-23",0,-12.9084876115982
"2015-12-24",0,-12.9475385149689
"2015-12-28",0,-12.2891568121381
"2015-12-29",0,-12.1363638496487
"2015-12-30",0,-12.53880666014
"2015-12-31",0,-12.0081457831292
"2016-01-01",0,-12.0081457831292
"2016-01-04",0,-13.6731037393271
"2016-01-05",0,-13.8180108845289
"2016-01-06",0,-14.4042576690098
"2016-01-07",0,-16.2724119864703
"2016-01-08",0,-15.9944614389488
"2016-01-11",0,-16.3626716784794
"2016-01-12",0,-16.8444769059359
"2016-01-13",0,-16.2647292674965
"2016-01-14",0,-16.5380925944822
"2016-01-15",0,-17.6092260980773
"2016-01-18",0,-18.5076560010404
"2016-01-19",0,-17.5256686504236
"2016-01-20",0,-18.9332730294754
"2016-01-21",0,-19.2695968337393
"2016-01-22",0,-17.6745187042692
"2016-01-25",0,-17.5050856868284
"2016-01-27",0,-17.4833891842024
"2016-01-28",0,-17.5602724010612
"2016-01-29",0,-16.2088702278112
"2016-02-01",0,-16.3633720174925
"2016-02-02",0,-17.3263591706838
"2016-02-03",0,-18.3899009993768
"2016-02-04",0,-18.0020882708693
"2016-02-05",0,-17.0636690102578
"2016-02-08",0,-18.1739444612954
"2016-02-09",0,-19.0716039913441
"2016-02-10",0,-19.9545704088978
"2016-02-11",0,-22.6736436306723
"2016-02-12",0,-22.5581227104605
"2016-02-15",0,-20.6444883774889
"2016-02-16",0,-21.8645909925618
"2016-02-17",0,-21.224810293919
"2016-02-18",0,-20.3240832789929
"2016-02-19",0,-20.1221755415144
"2016-02-22",0,-19.8538686622033
"2016-02-23",0,-21.1294311237241
"2016-02-24",0,-22.2117490413585
"2016-02-25",0,-22.5922152136185
"2016-02-26",0,-21.9915064285169
"2016-02-29",0,-22.5046168098592
"2016-03-01",0,-19.8856710567885
"2016-03-02",0,-18.3236699389073
"2016-03-03",0,-17.097292286277
"2016-03-04",0,-16.9642488839573
"2016-03-08",0,-16.9212900888933
"2016-03-09",0,-16.4673723609388
"2016-03-10",0,-17.0422106228962
"2016-03-11",0,-16.7233252600586
"2016-03-14",0,-16.4326145357183
"2016-03-15",0,-17.2853543214664
"2016-03-16",0,-16.8429571702774
"2016-03-17",0,-16.8601785066097
"2016-03-18",0,-15.932432412558
"2016-03-21",0,-14.8117849407363
"2016-03-22",0,-14.6597693545515
"2016-03-23",0,-14.6359508247157
"2016-03-28",0,-15.8864131360067
"2016-03-29",0,-16.1085676743541
"2016-03-30",0,-14.6325121601614
"2016-03-31",0,-14.6214678139247
"2016-04-01",0,-14.8647725904679
"2016-04-04",0,-14.4267665648911
"2016-04-05",0,-16.1654071886578
"2016-04-06",0,-16.1079933963634
"2016-04-07",0,-16.8330543766321
"2016-04-08",0,-16.8720702630522
"2016-04-11",0,-15.6985541991312
"2016-04-12",0,-15.2827139033192
"2016-04-13",0,-13.6616461930727
"2016-04-18",0,-13.0228389656581
"2016-04-20",0,-12.9291125955341
"2016-04-21",0,-12.8071485564017
"2016-04-22",0,-12.9494574438649
"2016-04-25",0,-13.4858540973929
"2016-04-26",0,-12.3795425651695
"2016-04-27",0,-12.1881189027172
"2016-04-28",0,-13.7413307659839
"2016-04-29",0,-13.729474026492
"2016-05-02",0,-14.301027698478
"2016-05-03",0,-14.9993427318362
"2016-05-04",0,-15.4304784316944
"2016-05-05",0,-14.8898097101864
"2016-05-06",0,-15.0033836879418
"2016-05-09",0,-13.4523989027369
"2016-05-10",0,-13.1705054465715
"2016-05-11",0,-13.7618156821172
"2016-05-12",0,-13.1109065965562
"2016-05-13",0,-14.1238139146016
"2016-05-16",0,-13.5724370095832
"2016-05-17",0,-13.1668706870935
"2016-05-18",0,-13.3993342157138
"2016-05-19",0,-14.4265284496266
"2016-05-20",0,-14.7560869790239
"2016-05-23",0,-14.9971156537745
"2016-05-24",0,-14.7440621581689
"2016-05-25",0,-12.8044872681519
"2016-05-26",0,-11.1687754691413
"2016-05-27",0,-10.2021185395214
"2016-05-30",0,-9.95954911894201
"2016-05-31",0,-10.1537321171059
"2016-06-01",0,-9.99885914774766
"2016-06-02",0,-9.56354242398119
"2016-06-03",0,-9.56391360365814
"2016-06-06",0,-9.78486355890296
"2016-06-07",0,-9.00249383719176
"2016-06-08",0,-8.96546691356885
"2016-06-09",0,-9.83198937109487
"2016-06-10",0,-10.2622566505769
"2016-06-13",0,-11.0673943936041
"2016-06-14",0,-11.070966122571
"2016-06-15",0,-9.95704890866523
"2016-06-16",0,-10.6338285173704
"2016-06-17",0,-10.2954036960672
"2016-06-20",0,-9.48343064427197
"2016-06-21",0,-9.66583394023545
"2016-06-22",0,-9.82461480128686
"2016-06-23",0,-9.02758698403136
"2016-06-24",0,-11.0642288612649
"2016-06-27",0,-11.0465382977938
"2016-06-28",0,-10.6368960022478
"2016-06-29",0,-9.90971299476937
"2016-06-30",0,-9.03601206235903
"2016-07-01",0,-8.54686027865509
"2016-07-04",0,-8.09591198811609
"2016-07-05",0,-8.47287646531056
"2016-07-07",0,-8.35623500267775
"2016-07-08",0,-8.60753765075061
"2016-07-11",0,-6.92371256153967
"2016-07-12",0,-6.31238663699937
"2016-07-13",0,-6.28867315801561
"2016-07-14",0,-5.86103915322291
"2016-07-15",0,-6.21684638883144
"2016-07-18",0,-6.51951890351562
"2016-07-19",0,-6.38152410437321
"2016-07-20",0,-5.94937291294597
"2016-07-21",0,-6.64127984433426
"2016-07-22",0,-6.32890063092841
"2016-07-25",0,-5.34479125310189
"2016-07-26",0,-5.74510503299334
"2016-07-27",0,-5.58402705997892
"2016-07-28",0,-4.96314851129986
"2016-07-29",0,-5.49128116447328
"2016-08-01",0,-5.65548965287628
"2016-08-02",0,-5.72761756783606
"2016-08-03",0,-6.68511406316457
"2016-08-04",0,-6.62830956581154
"2016-08-05",0,-5.40203696403317
"2016-08-08",0,-5.05090799303219
"2016-08-09",0,-5.37908685457369
"2016-08-10",0,-6.42444087909636
"2016-08-11",0,-6.13901771430497
"2016-08-12",0,-5.15255519739442
"2016-08-16",0,-5.4483293727995
"2016-08-17",0,-5.64791198475445
"2016-08-18",0,-5.25012642870035
"2016-08-19",0,-5.40658216422825
"2016-08-22",0,-5.71471732321465
"2016-08-23",0,-5.69898070559016
"2016-08-24",0,-5.46405898703385
"2016-08-25",0,-6.21882834823853
"2016-08-26",0,-6.39961386108173
"2016-08-29",0,-5.99394248774003
"2016-08-30",0,-4.51037233593665
"2016-08-31",0,-4.14261031337441
"2016-09-01",0,-4.23926410057318
"2016-09-02",0,-3.87328794249433
"2016-09-06",0,-2.37098372209036
"2016-09-07",0,-2.54503197362749
"2016-09-08",0,-2.14438203100976
"2016-09-09",0,-2.98000553127752
"2016-09-12",0,-4.47490016492283
"2016-09-14",0,-4.41192568086434
"2016-09-15",0,-4.2749393699008
"2016-09-16",0,-3.64782780400509
"2016-09-19",0,-3.52832195480868
"2016-09-20",0,-3.90330447259606
"2016-09-21",0,-3.95646720708093
"2016-09-22",0,-3.06126586696823
"2016-09-23",0,-3.41471996349273
"2016-09-26",0,-4.67455281077912
"2016-09-27",0,-4.91233891589902
"2016-09-28",0,-4.67949720421164
"2016-09-29",0,-6.24706601724697
"2016-09-30",0,-6.11758734050393
"2016-10-03",0,-4.84633896730391
"2016-10-04",0,-4.53887613377009
"2016-10-05",0,-4.92149935019045
"2016-10-06",0,-5.30817052610657
"2016-10-07",0,-5.4600110275381
"2016-10-10",0,-5.38859045498156
"2016-10-13",0,-6.86839278289442
"2016-10-14",0,-6.76566705645202
"2016-10-17",0,-7.24955929416754
"2016-10-18",0,-5.49457976122503
"2016-10-19",0,-5.71866023185843
"2016-10-20",0,-5.22856299048682
"2016-10-21",0,-5.40597286928685
"2016-10-24",0,-5.06266668506225
"2016-10-25",0,-5.35799964688908
"2016-10-26",0,-6.21681137188078
"2016-10-27",0,-5.94933789599532
"2016-10-28",0,-5.86305612958066
"2016-11-01",0,-6.0817089728625
"2016-11-02",0,-7.25882477931092
"2016-11-03",0,-7.58542787807295
"2016-11-04",0,-8.11143850403666
"2016-11-07",0,-7.48869705358273
"2016-11-08",0,-7.04347753617094
"2016-11-09",0,-8.18428076478982
"2016-11-10",0,-7.29097034001249
"2016-11-11",0,-9.64547508512446
"2016-11-15",0,-11.3778196611634
"2016-11-16",0,-11.397835350158
"2016-11-17",0,-11.6372742553488
"2016-11-18",0,-11.8979754529775
"2016-11-21",0,-13.1954024984875
"2016-11-22",0,-12.5362784363027
"2016-11-23",0,-12.2295859756833
"2016-11-24",0,-12.875242518646
"2016-11-25",0,-11.3383695645551
"2016-11-28",0,-11.2243963935622
"2016-11-29",0,-11.0766948956982
"2016-11-30",0,-10.2047798277712
"2016-12-01",0,-10.5177333191678
"2016-12-02",0,-11.6270352989772
"2016-12-05",0,-11.2280031394797
"2016-12-06",0,-11.0809039331669
"2016-12-07",0,-11.6061161726557
"2016-12-08",0,-10.0650691980467
"2016-12-09",0,-9.88683992260133
"2016-12-12",0,-10.6682641866448
"2016-12-13",0,-10.0531354212634
"2016-12-14",0,-10.3731343231318
"2016-12-15",0,-10.6553569386333
"2016-12-16",0,-10.7547770649338
"2016-12-19",0,-11.1417563900157
"2016-12-20",0,-11.3665371996622
"2016-12-21",0,-11.5875431820281
"2016-12-22",0,-12.472869742056
"2016-12-23",0,-12.2670260993239
"2016-12-26",0,-13.054039068692
"2016-12-27",0,-11.6850513828229
"2016-12-28",0,-11.6943448815268
"2016-12-29",0,-11.1705543302346
"2016-12-30",0,-10.2935477976824
"2017-01-02",0,-10.3980313750477
"2017-01-03",0,-10.2370234359346
"2017-01-04",0,-10.271080922142
"2017-01-05",0,-9.44529018161822
"2017-01-06",0,-9.84624127001159
"2017-01-09",0,-9.95634156626198
"2017-01-10",0,-9.37345640904393
"2017-01-11",0,-8.56202261828883
"2017-01-12",0,-8.20237052149836
"2017-01-13",0,-8.23303136349214
"2017-01-16",0,-8.06420764099278
"2017-01-17",0,-8.24111327570338
"2017-01-18",0,-8.16705942845755
"2017-01-19",0,-7.99537832278471
"2017-01-20",0,-8.91883834207624
"2017-01-23",0,-8.63974624196335
"2017-01-24",0,-7.76971508598168
"2017-01-25",0,-6.64929172264419
"2017-01-27",0,-6.06199442964356
"2017-01-30",0,-6.172844088638
"2017-01-31",0,-6.82509082171409
"2017-02-01",0,-5.18880474471278
"2017-02-02",0,-4.90253416971554
"2017-02-03",0,-4.85567448634862
"2017-02-06",0,-4.1860383355771
"2017-02-07",0,-4.53682414046169
"2017-02-08",0,-4.68923891988395
"2017-02-09",0,-4.55522204633597
"2017-02-10",0,-4.53988462194895
"2017-02-13",0,-4.48137129740395
"2017-02-14",0,-4.52283837036996
"2017-02-15",0,-5.14190304100507
"2017-02-16",0,-4.65100040976837
"2017-02-17",0,-4.08674427029894
"2017-02-20",0,-3.43708879157135
"2017-02-21",0,-3.10014868897589
"2017-02-22",0,-2.75272451135422
"2017-02-23",0,-2.65752042591257
"2017-02-27",0,-2.92734704088208
"2017-02-28",0,-3.16170148483778
"2017-03-01",0,-2.34918216861236
