"Date";"DailyReturn";"TotalValue";"Index"
"2019-01-04";"0.000000000000";"100.000000000343";100
"2019-01-07";"0.433890873190";"100.433890873534";100,434397401779
"2019-01-08";"0.474151569803";"100.910099743725";100,800748877264
"2019-01-09";"0.326022315441";"101.239089187424";101,450643284607
"2019-01-10";"0.167698800063";"101.408865925186";101,152534716226
"2019-01-11";"-0.824534433270";"100.572714907244";100,881740820092
"2019-01-14";"-0.276162852389";"100.294970429031";100,443918140904
"2019-01-15";"1.529461528626";"101.828943416890";101,745972234898
"2019-01-16";"-0.384515522500";"101.437395323054";101,754267315653
"2019-01-17";"-0.288970427065";"101.144271248586";101,902156130054
"2019-01-18";"-0.350995283931";"100.789259626536";101,937262487653
"2019-01-21";"0.804710229499";"101.600321108987";102,476136322101
"2019-01-22";"0.125319503082";"101.727646126530";102,099837315738
"2019-01-23";"-0.200799844601";"101.523377171192";101,158050178891
"2019-01-24";"0.004687277951";"101.528135854065";101,400752422919
"2019-01-25";"-0.635123399856";"100.883306905818";100,925722257496
"2019-01-28";"-1.568227395654";"99.301227249279";99,8924156478929
"2019-01-29";"0.847796705835";"100.143099782753";99,7125612254658
"2019-01-30";"0.161534489886";"100.304865428143";99,7090593444085
"2019-01-31";"1.311755685864";"101.620620203594";101,573296668639
"2019-02-01";"0.794154162757";"102.427644589161";102,169283994456
"2019-02-04";"0.150121955324";"102.581410972011";102,486718568921
"2019-02-05";"0.459744467014";"103.053023333139";102,582166714489
"2019-02-06";"1.249019648463";"104.340175842905";103,586287334156
"2019-02-07";"0.257665078058";"104.609024038437";103,574687353154
"2019-02-08";"-1.673988407794";"102.857881102527";102,385142131503
"2019-02-11";"-0.955433822099";"101.875142117779";101,960856411277
"2019-02-12";"-0.110870572556";"101.762192564421";101,284544688708
"2019-02-14";"-0.934100277034";"100.811631641760";100,507400678446
"2019-02-15";"-0.256917825340";"100.552628590056";100,318944760672
"2019-02-18";"-1.231158222770";"99.314666634958";99,4490556192825
"2019-02-19";"-0.187036108583";"99.128912347231";99,0405064770573
"2019-02-20";"1.089741440322";"100.209161184419";100,171340474107
"2019-02-21";"0.944589157376";"101.155726055665";100,569405859916
"2019-02-22";"0.287670037299";"101.446720770539";100,494126360563
"2019-02-25";"0.922178867788";"102.382240991548";101,451956490003
"2019-02-26";"0.181880387546";"102.568454208242";100,780525514158
"2019-02-27";"-0.304433450250";"102.256201524228";100,589235261403
"2019-02-28";"-0.149560595724";"102.103266540063";100,482810907396
"2019-03-01";"0.031881579401";"102.135818674057";101,032934534741
"2019-03-05";"1.154631415720";"103.315110923170";102,093949778211
"2019-03-06";"0.500738631462";"103.832449595701";102,636216059933
"2019-03-07";"-0.222252830615";"103.601679037377";102,886447348233
"2019-03-08";"0.091831720184";"103.696818241376";102,735187973315
"2019-03-11";"1.466592198564";"105.217627687863";103,807245085493
"2019-03-12";"1.084884322151";"106.359117234788";105,156333819438
"2019-03-13";"0.198639742806";"106.570388711714";105,762892448697
"2019-03-14";"-0.016074493625";"106.553258061374";105,770509039997
"2019-03-15";"0.124337121209";"106.685743315003";106,52531761514
"2019-03-18";"0.715453730018";"107.449030444947";106,723524082983
"2019-03-19";"0.672704431370";"108.171844834214";107,475443606255
"2019-03-20";"-0.761633451117";"107.347971879267";107,540666140947
"2019-03-22";"-0.383647044986";"106.936134557299";106,918338103552
"2019-03-25";"-0.659707163833";"106.230669216899";105,921845018563
"2019-03-26";"1.381858863798";"107.698627135545";107,111083825621
"2019-03-27";"-0.290493948162";"107.385769141462";106,829445041588
"2019-03-28";"0.982391071331";"108.440717349388";107,986017864408
"2019-04-01";"1.090858827125";"109.623652486791";108,899735235905
"2019-04-02";"0.767320761562";"110.464817531905";109,417389859822
"2019-04-03";"-0.207533517412";"110.235566010578";108,914443136346
"2019-04-04";"-0.363848823022";"109.834475201097";108,37542703798
"2019-04-05";"0.586001134366";"110.478106471701";108,872726978251
"2019-04-08";"-0.652661822869";"109.757058048132";108,419725833355
"2019-04-09";"0.285825900419";"110.070772147571";109,088410021245
"2019-04-10";"-0.268970472736";"109.774714271382";108,097049380681
"2019-04-11";"0.427511427838";"110.244013719768";108,157730413377
"2019-04-12";"-0.074724588984";"110.161634333637";108,606244773169
"2019-04-15";"0.862074933812";"111.111310169905";108,994898853637
"2019-04-16";"0.969939003189";"112.189022104197";110,030897534304
"2019-04-18";"-0.004300400438";"112.184197527000";109,651687589312
"2019-04-22";"-0.696817762576";"111.402478111828";108,264658162786
"2019-04-23";"-0.165788144790";"111.217786010117";108,03969513499
"2019-04-24";"1.106889330026";"112.448843816553";109,411874397157
"2019-04-25";"-0.311381658900";"112.098698741263";108,504690222507
"2019-04-26";"0.610394080564";"112.782942562769";109,447309056105
"2019-04-30";"-0.089787869600";"112.681677161370";109,347078654218
"2019-05-02";"-0.586759477992";"112.020506740665";109,206664167199
"2019-05-03";"-0.381302435641";"111.593369820046";109,155766514707
"2019-05-06";"-1.335320426223";"110.103240758528";108,139039123234
"2019-05-07";"-0.740574046859";"109.287844732719";107,232161363177
"2019-05-08";"-1.444671193742";"107.708994721605";105,866427750832
"2019-05-09";"-0.056608243269";"107.648022551850";105,221468807104
"2019-05-10";"-0.389852850991";"107.228353666896";104,95274320947
"2019-05-13";"-0.884821567560";"106.279574067112";103,910112841551
"2019-05-14";"0.472956376500";"106.782230089580";104,548046136407
"2019-05-15";"-0.261542294179";"106.502949395228";103,977513108526
"2019-05-16";"1.398322077221";"107.992203649513";104,758016735927
"2019-05-17";"1.623956134199";"109.745949665136";106,263234648136
"2019-05-20";"3.461500274620";"113.544806014179";110,24670095446
"2019-05-21";"-0.754532325123";"112.688073749303";109,174085729988
"2019-05-22";"0.134842209743";"112.840024838063";109,567445463127
"2019-05-23";"-0.767275713662";"111.974230732191";108,730298909624
"2019-05-24";"1.134247898235";"113.244296090835";110,476555672358
"2019-05-27";"0.556783130569";"113.874821227800";111,172926607358
"2019-05-28";"0.027458277148";"113.906089291815";111,359062528932
"2019-05-29";"-0.285854216127";"113.580483933149";110,665186684185
"2019-05-30";"0.890931823537";"114.592408609836";111,589453472367
"2019-05-31";"0.076067076129";"114.679575704532";111,259521559878
"2019-06-03";"1.677049727180";"116.602809216016";112,809935624483
"2019-06-04";"-0.658610297179";"115.834851107719";112,294228921904
"2019-06-06";"-0.874812728137";"114.821513086610";110,742698632712
"2019-06-07";"0.067649329120";"114.899189069898";110,984131444856
"2019-06-10";"0.859098444394";"115.886286215819";111,456524256107
"2019-06-11";"0.238494298701";"116.162668401420";111,921409909842
"2019-06-12";"-0.250297876763";"115.871915708820";111,378891930419
"2019-06-13";"0.101811456835";"115.989886594266";111,335610869226
"2019-06-14";"-0.813647857858";"115.046137366660";110,525166158784
